"","fips","month","av_tem"
"1085","12107",5,62.4777777777778
"1086","12107",6,73.4555555555555
"1087","12107",7,78.7
"1088","12107",8,75.3
"1089","12107",9,68.0444444444445
"1090","12107",10,57.8777777777778
"1091","12109",1,61.4
"1092","12109",2,62.1
"1093","12109",3,71.1
"1094","12109",4,72.2
"1095","12109",5,75.5
"1096","12109",6,80.3
"1097","12109",7,83.5
"1098","12109",8,82.5
"1099","12109",9,80.5
"1100","12109",10,77.5
"1101","12111",1,66.2
"1102","12111",2,68.6
"1103","12111",3,72.3
"1104","12111",4,75.6
"1105","12111",5,76.7
"1106","12111",6,81.2
"1107","12111",7,83.6
"1108","12111",8,84.3
"1109","12111",9,82.6
"1110","12111",10,79.6
"1111","12113",1,54
"1112","12113",2,56.3
"1113","12113",3,68.1
"1114","12113",4,66.8
"1115","12113",5,72.4
"1116","12113",6,79.3
"1117","12113",7,81.7
"1118","12113",8,81.6
"1119","12113",9,77.1
"1120","12113",10,72.1
"1121","12115",1,64.5
"1122","12115",2,67.1
"1123","12115",3,72.2
"1124","12115",4,75
"1125","12115",5,77
"1126","12115",6,82.7
"1127","12115",7,84.4
"1128","12115",8,84.2
"1129","12115",9,81.9
"1130","12115",10,80.2
"1131","12117",1,54.3333333333333
"1132","12117",2,55.1333333333333
"1133","12117",3,66.0333333333333
"1134","12117",4,66.5333333333333
"1135","12117",5,72.4666666666667
"1136","12117",6,79.7333333333333
"1137","12117",7,82.7
"1138","12117",8,81.8333333333333
"1139","12117",9,76.5333333333333
"1140","12117",10,69.8333333333333
"1141","12121",1,56
"1142","12121",2,57.2
"1143","12121",3,67.3
"1144","12121",4,68.9
"1145","12121",5,73
"1146","12121",6,79.1
"1147","12121",7,82
"1148","12121",8,81.4
"1149","12121",9,78.3
"1150","12121",10,74.1
"1151","12123",1,40.0285714285714
"1152","12123",2,40.0285714285714
"1153","12123",3,52.4714285714286
"1154","12123",4,54.9142857142857
"1155","12123",5,64.3714285714286
"1156","12123",6,74.0428571428571
"1157","12123",7,78.5714285714286
"1158","12123",8,76.5428571428571
"1159","12123",9,67.8857142857143
"1160","12123",10,57.9428571428571
"1161","12127",1,62.4
"1162","12127",2,64.6
"1163","12127",3,71.9
"1164","12127",4,73.1
"1165","12127",5,75.7
"1166","12127",6,80.8
"1167","12127",7,83.1
"1168","12127",8,83.2
"1169","12127",9,81.1
"1170","12127",10,78.2
"1171","12129",1,57.4
"1172","12129",2,57.7
"1173","12129",3,69.1
"1174","12129",4,69.3
"1175","12129",5,74.7
"1176","12129",6,80
"1177","12129",7,82.5
"1178","12129",8,82.2
"1179","12129",9,78.8
"1180","12129",10,74.5
"1181","12131",1,51.2
"1182","12131",2,52.45
"1183","12131",3,63.8
"1184","12131",4,63.95
"1185","12131",5,69.75
"1186","12131",6,77.6
"1187","12131",7,81.55
"1188","12131",8,80.6
"1189","12131",9,74.5
"1190","12131",10,68.5
"1191","13001",1,54.6
"1192","13001",2,55.6
"1193","13001",3,66.2
"1194","13001",4,66.6
"1195","13001",5,71.8
"1196","13001",6,79
"1197","13001",7,83.4
"1198","13001",8,82.5
"1199","13001",9,77
"1200","13001",10,71.8
"1201","13003",1,54.6
"1202","13003",2,56.1
"1203","13003",3,67.3
"1204","13003",4,66.3
"1205","13003",5,71.7
"1206","13003",6,79.1
"1207","13003",7,82.7
"1208","13003",8,82.6
"1209","13003",9,77.4
"1210","13003",10,71.8
"1211","13005",1,54.9
"1212","13005",2,56
"1213","13005",3,66.9
"1214","13005",4,66.8
"1215","13005",5,72
"1216","13005",6,79.4
"1217","13005",7,83.4
"1218","13005",8,83
"1219","13005",9,77.4
"1220","13005",10,71.9
"1221","13011",1,46.9
"1222","13011",2,47.1
"1223","13011",3,57.2
"1224","13011",4,58.7
"1225","13011",5,65.2
"1226","13011",6,74.5
"1227","13011",7,80.4
"1228","13011",8,78.2
"1229","13011",9,70.8
"1230","13011",10,63.9
"1231","13013",1,47
"1232","13013",2,47.4
"1233","13013",3,58.1
"1234","13013",4,59.3
"1235","13013",5,65.6
"1236","13013",6,74.7
"1237","13013",7,80.4
"1238","13013",8,78.3
"1239","13013",9,71.1
"1240","13013",10,64.6
"1241","13015",1,45.8
"1242","13015",2,47.2
"1243","13015",3,58.2
"1244","13015",4,58.2
"1245","13015",5,65.8
"1246","13015",6,74.2
"1247","13015",7,79.8
"1248","13015",8,78.8
"1249","13015",9,71.8
"1250","13015",10,64.2
"1251","13017",1,53.9
"1252","13017",2,54.9
"1253","13017",3,66.4
"1254","13017",4,65.8
"1255","13017",5,71.6
"1256","13017",6,78.7
"1257","13017",7,82.3
"1258","13017",8,82.4
"1259","13017",9,76.5
"1260","13017",10,71.4
"1261","13019",1,43.05
"1262","13019",2,42.45
"1263","13019",3,53.6
"1264","13019",4,55.3
"1265","13019",5,64.35
"1266","13019",6,74.45
"1267","13019",7,78.35
"1268","13019",8,76.55
"1269","13019",9,69.9
"1270","13019",10,60.4
"1271","13023",1,53.1
"1272","13023",2,52.7
"1273","13023",3,64.3
"1274","13023",4,64.4
"1275","13023",5,70.5
"1276","13023",6,78.2
"1277","13023",7,82
"1278","13023",8,81.5
"1279","13023",9,75.4
"1280","13023",10,70.2
"1281","13025",1,56
"1282","13025",2,55.3
"1283","13025",3,66.5
"1284","13025",4,68.3
"1285","13025",5,72.3
"1286","13025",6,79.1
"1287","13025",7,82.6
"1288","13025",8,81.3
"1289","13025",9,77.7
"1290","13025",10,71.6
"1291","13027",1,59.55
"1292","13027",2,58.7
"1293","13027",3,71.45
"1294","13027",4,71.65
"1295","13027",5,76.5
"1296","13027",6,80.65
"1297","13027",7,84.05
"1298","13027",8,83.45
"1299","13027",9,79
"1300","13027",10,73.8
"1301","13029",1,51
"1302","13029",2,51.2
"1303","13029",3,63.4
"1304","13029",4,63.85
"1305","13029",5,71.3
"1306","13029",6,79.35
"1307","13029",7,84.1
"1308","13029",8,82.2
"1309","13029",9,75.15
"1310","13029",10,67.3
"1311","13031",1,54.2
"1312","13031",2,54.8
"1313","13031",3,65.8
"1314","13031",4,65.6
"1315","13031",5,71.5
"1316","13031",6,78.5
"1317","13031",7,83.4
"1318","13031",8,81.8
"1319","13031",9,76.4
"1320","13031",10,71.4
"1321","13033",1,35.5
"1322","13033",2,37.9333333333333
"1323","13033",3,48.6666666666667
"1324","13033",4,51.5
"1325","13033",5,60.9666666666667
"1326","13033",6,70.9
"1327","13033",7,76.0666666666667
"1328","13033",8,74.8
"1329","13033",9,66.2333333333333
"1330","13033",10,55.6666666666667
"1331","13035",1,49.5
"1332","13035",2,50.2
"1333","13035",3,61.4
"1334","13035",4,61.5
"1335","13035",5,68.2
"1336","13035",6,76.5
"1337","13035",7,82.2
"1338","13035",8,80.6
"1339","13035",9,73
"1340","13035",10,66
"1341","13039",1,45.25
"1342","13039",2,45.825
"1343","13039",3,55.475
"1344","13039",4,58.025
"1345","13039",5,65.2
"1346","13039",6,75.75
"1347","13039",7,81.45
"1348","13039",8,78.475
"1349","13039",9,71.925
"1350","13039",10,63.325
"1351","13043",1,53.8
"1352","13043",2,54.5
"1353","13043",3,65.3
"1354","13043",4,65.3
"1355","13043",5,71.1
"1356","13043",6,78.3
"1357","13043",7,83.2
"1358","13043",8,81.6
"1359","13043",9,76.1
"1360","13043",10,71.2
"1361","13047",1,46
"1362","13047",2,46.9
"1363","13047",3,57.2
"1364","13047",4,57.8
"1365","13047",5,65.7
"1366","13047",6,75.3
"1367","13047",7,81
"1368","13047",8,79.4
"1369","13047",9,72.5
"1370","13047",10,63.8
"1371","13049",1,56.9
"1372","13049",2,57
"1373","13049",3,68.1
"1374","13049",4,69.2
"1375","13049",5,72.9
"1376","13049",6,79.4
"1377","13049",7,82.1
"1378","13049",8,81.3
"1379","13049",9,78.2
"1380","13049",10,72.8
"1381","13051",1,51.3
"1382","13051",2,51.9
"1383","13051",3,61.8
"1384","13051",4,62.8
"1385","13051",5,68.7
"1386","13051",6,76.8
"1387","13051",7,82.5
"1388","13051",8,80.75
"1389","13051",9,73.8
"1390","13051",10,68.35
"1391","13053",1,51.1
"1392","13053",2,51.7
"1393","13053",3,64.1
"1394","13053",4,62.9
"1395","13053",5,69.7
"1396","13053",6,76.5
"1397","13053",7,81.1
"1398","13053",8,80.4
"1399","13053",9,74
"1400","13053",10,67.7
"1401","13055",1,46
"1402","13055",2,47.1
"1403","13055",3,58
"1404","13055",4,57.8
"1405","13055",5,65.5
"1406","13055",6,74.2
"1407","13055",7,79.9
"1408","13055",8,79.2
"1409","13055",9,72.2
"1410","13055",10,63.3
"1411","13063",1,35.75
"1412","13063",2,35.75
"1413","13063",3,49.35
"1414","13063",4,52.1
"1415","13063",5,61.75
"1416","13063",6,72.5
"1417","13063",7,77.6
"1418","13063",8,75.05
"1419","13063",9,65.9
"1420","13063",10,55.5
"1421","13065",1,54.7
"1422","13065",2,56.3
"1423","13065",3,67.4
"1424","13065",4,67.2
"1425","13065",5,71.4
"1426","13065",6,78.9
"1427","13065",7,81.9
"1428","13065",8,81
"1429","13065",9,77.4
"1430","13065",10,71.9
"1431","13067",1,46.9
"1432","13067",2,47.7
"1433","13067",3,59
"1434","13067",4,58.6
"1435","13067",5,66.2
"1436","13067",6,74.5
"1437","13067",7,80.2
"1438","13067",8,79
"1439","13067",9,71.7
"1440","13067",10,64.7
"1441","13071",1,54.1
"1442","13071",2,55
"1443","13071",3,67.1
"1444","13071",4,65.6
"1445","13071",5,71.2
"1446","13071",6,77.8
"1447","13071",7,80.9
"1448","13071",8,80.6
"1449","13071",9,76.1
"1450","13071",10,71.7
"1451","13075",1,32.5333333333333
"1452","13075",2,31.6333333333333
"1453","13075",3,44
"1454","13075",4,48.5
"1455","13075",5,58.8333333333333
"1456","13075",6,69.8
"1457","13075",7,74.4333333333333
"1458","13075",8,72.4666666666667
"1459","13075",9,63.5666666666667
"1460","13075",10,52.4333333333333
"1461","13077",1,48.6
"1462","13077",2,49.9
"1463","13077",3,61.3
"1464","13077",4,60.3
"1465","13077",5,67.4
"1466","13077",6,75.4
"1467","13077",7,80.6
"1468","13077",8,79.6
"1469","13077",9,72.3
"1470","13077",10,65.7
"1471","13081",1,53.2
"1472","13081",2,53.7
"1473","13081",3,66.4
"1474","13081",4,65.8
"1475","13081",5,71.8
"1476","13081",6,78.7
"1477","13081",7,82.1
"1478","13081",8,82.2
"1479","13081",9,75.6
"1480","13081",10,70.8
"1481","13083",1,41.15
"1482","13083",2,41.45
"1483","13083",3,53.6
"1484","13083",4,55.6
"1485","13083",5,63.35
"1486","13083",6,74.75
"1487","13083",7,79.55
"1488","13083",8,76.15
"1489","13083",9,69.85
"1490","13083",10,59
"1491","13085",1,34.575
"1492","13085",2,36
"1493","13085",3,47.1
"1494","13085",4,50.9
"1495","13085",5,61.6
"1496","13085",6,72.625
"1497","13085",7,76.85
"1498","13085",8,76.225
"1499","13085",9,65.375
"1500","13085",10,52.525
"1501","13087",1,38.68
"1502","13087",2,39.58
"1503","13087",3,52.06
"1504","13087",4,54.72
"1505","13087",5,63.36
"1506","13087",6,75.36
"1507","13087",7,78.72
"1508","13087",8,75.98
"1509","13087",9,68.14
"1510","13087",10,57.08
"1511","13091",1,30.5
"1512","13091",2,30.6
"1513","13091",3,44.725
"1514","13091",4,49.55
"1515","13091",5,60.025
"1516","13091",6,73.175
"1517","13091",7,76.275
"1518","13091",8,73.85
"1519","13091",9,64.575
"1520","13091",10,50.875
"1521","13093",1,52.8
"1522","13093",2,52.9
"1523","13093",3,65.4
"1524","13093",4,65
"1525","13093",5,71.2
"1526","13093",6,78.5
"1527","13093",7,82.1
"1528","13093",8,82.1
"1529","13093",9,75.3
"1530","13093",10,70.2
"1531","13095",1,53.8
"1532","13095",2,55.1
"1533","13095",3,67.5
"1534","13095",4,66.6
"1535","13095",5,72.2
"1536","13095",6,79
"1537","13095",7,82.1
"1538","13095",8,82.1
"1539","13095",9,76.9
"1540","13095",10,72.1
"1541","13099",1,54.1
"1542","13099",2,55.2
"1543","13099",3,67.8
"1544","13099",4,66.2
"1545","13099",5,72.3
"1546","13099",6,79
"1547","13099",7,81.8
"1548","13099",8,81.6
"1549","13099",9,76.4
"1550","13099",10,71.4
"1551","13101",1,54.6
"1552","13101",2,56.4
"1553","13101",3,67.4
"1554","13101",4,67.1
"1555","13101",5,71.2
"1556","13101",6,78.1
"1557","13101",7,81.5
"1558","13101",8,80.4
"1559","13101",9,77.3
"1560","13101",10,71.9
"1561","13103",1,44.5
"1562","13103",2,44.7
"1563","13103",3,55.95
"1564","13103",4,58.3
"1565","13103",5,66.75
"1566","13103",6,76.35
"1567","13103",7,80.4
"1568","13103",8,77.45
"1569","13103",9,71.95
"1570","13103",10,62.95
"1571","13107",1,53.3
"1572","13107",2,53.3
"1573","13107",3,64.1
"1574","13107",4,64.3
"1575","13107",5,70.4
"1576","13107",6,77.7
"1577","13107",7,82.6
"1578","13107",8,81.1
"1579","13107",9,75.4
"1580","13107",10,70.8
"1581","13109",1,54.5
"1582","13109",2,55.4
"1583","13109",3,66
"1584","13109",4,66.1
"1585","13109",5,71.6
"1586","13109",6,78.8
"1587","13109",7,83.6
"1588","13109",8,82
"1589","13109",9,76.6
"1590","13109",10,71.8
"1591","13111",1,44.55
"1592","13111",2,44.9
"1593","13111",3,57.05
"1594","13111",4,57.25
"1595","13111",5,65.35
"1596","13111",6,74.45
"1597","13111",7,79.45
"1598","13111",8,77.75
"1599","13111",9,70.05
"1600","13111",10,60.85
"1601","13115",1,38.05
"1602","13115",2,37.55
"1603","13115",3,50.2833333333333
"1604","13115",4,52.65
"1605","13115",5,62.2333333333333
"1606","13115",6,72.5
"1607","13115",7,77.9166666666667
"1608","13115",8,75.2
"1609","13115",9,66.45
"1610","13115",10,56.2166666666667
"1611","13117",1,44.5
"1612","13117",2,45.3
"1613","13117",3,55.65
"1614","13117",4,57.15
"1615","13117",5,62.9
"1616","13117",6,72.9
"1617","13117",7,78.9
"1618","13117",8,76.8
"1619","13117",9,68.95
"1620","13117",10,62.2
"1621","13123",1,41.05
"1622","13123",2,41.3
"1623","13123",3,51.25
"1624","13123",4,52.5
"1625","13123",5,59.9
"1626","13123",6,70
"1627","13123",7,76.55
"1628","13123",8,74.05
"1629","13123",9,67.15
"1630","13123",10,58.6
"1631","13125",1,51.2
"1632","13125",2,50.9
"1633","13125",3,61.7
"1634","13125",4,62.3
"1635","13125",5,68.4
"1636","13125",6,76.5
"1637","13125",7,81.8
"1638","13125",8,80.3
"1639","13125",9,73.6
"1640","13125",10,68.4
"1641","13127",1,56.8
"1642","13127",2,55.8
"1643","13127",3,67.1
"1644","13127",4,68.5
"1645","13127",5,73.4
"1646","13127",6,79.3
"1647","13127",7,83.7
"1648","13127",8,82
"1649","13127",9,78
"1650","13127",10,72.8
"1651","13129",1,45.5
"1652","13129",2,46.7
"1653","13129",3,57.5
"1654","13129",4,57.8
"1655","13129",5,65.3
"1656","13129",6,74.4
"1657","13129",7,80.1
"1658","13129",8,78.9
"1659","13129",9,71.9
"1660","13129",10,63.8
"1661","13131",1,49.6
"1662","13131",2,49.45
"1663","13131",3,62.4
"1664","13131",4,62.8
"1665","13131",5,70.5
"1666","13131",6,78.7
"1667","13131",7,82.25
"1668","13131",8,80.85
"1669","13131",9,73.35
"1670","13131",10,65.15
"1671","13135",1,46.5
"1672","13135",2,47
"1673","13135",3,57.9
"1674","13135",4,58.7
"1675","13135",5,65.3
"1676","13135",6,74
"1677","13135",7,79.9
"1678","13135",8,78.1
"1679","13135",9,70.7
"1680","13135",10,64.1
"1681","13137",1,45.1
"1682","13137",2,45.3
"1683","13137",3,55.3
"1684","13137",4,57.1
"1685","13137",5,63.6
"1686","13137",6,72.5
"1687","13137",7,78.2
"1688","13137",8,75.8
"1689","13137",9,68.6
"1690","13137",10,61.4
"1691","13139",1,39.2666666666667
"1692","13139",2,39.8666666666667
"1693","13139",3,51.6666666666667
"1694","13139",4,55.2333333333333
"1695","13139",5,64.8666666666667
"1696","13139",6,76.7333333333333
"1697","13139",7,80.8
"1698","13139",8,78.7
"1699","13139",9,68.4666666666667
"1700","13139",10,57.6
"1701","13141",1,36.18
"1702","13141",2,35.94
"1703","13141",3,47.86
"1704","13141",4,51.31
"1705","13141",5,60.78
"1706","13141",6,72.04
"1707","13141",7,76.81
"1708","13141",8,73.91
"1709","13141",9,66.47
"1710","13141",10,55.81
"1711","13143",1,47
"1712","13143",2,47.8
"1713","13143",3,59.6
"1714","13143",4,58.6
"1715","13143",5,65.8
"1716","13143",6,73.9
"1717","13143",7,78.7
"1718","13143",8,78.4
"1719","13143",9,71.6
"1720","13143",10,63.9
"1721","13145",1,53.6
"1722","13145",2,53.45
"1723","13145",3,66.4
"1724","13145",4,65.7
"1725","13145",5,72.5
"1726","13145",6,78.8
"1727","13145",7,83.05
"1728","13145",8,82.6
"1729","13145",9,76.5
"1730","13145",10,69
"1731","13147",1,44.05
"1732","13147",2,43.6
"1733","13147",3,54.6
"1734","13147",4,56.6
"1735","13147",5,64.4
"1736","13147",6,74.3
"1737","13147",7,80.15
"1738","13147",8,77.1
"1739","13147",9,70.2
"1740","13147",10,61.2
"1741","13149",1,48
"1742","13149",2,48.9
"1743","13149",3,60.4
"1744","13149",4,59.7
"1745","13149",5,66.3
"1746","13149",6,75.2
"1747","13149",7,80.4
"1748","13149",8,79.4
"1749","13149",9,72.4
"1750","13149",10,65.5
"1751","13155",1,53.9
"1752","13155",2,55
"1753","13155",3,66.7
"1754","13155",4,65.7
"1755","13155",5,71.5
"1756","13155",6,78.6
"1757","13155",7,82.1
"1758","13155",8,82.2
"1759","13155",9,76.5
"1760","13155",10,71.4
"1761","13159",1,42.3375
"1762","13159",2,42.65
"1763","13159",3,55.325
"1764","13159",4,57.3875
"1765","13159",5,65.55
"1766","13159",6,76.15
"1767","13159",7,80.0375
"1768","13159",8,77.3875
"1769","13159",9,70.95
"1770","13159",10,60.2875
"1771","13161",1,50.3
"1772","13161",2,50.75
"1773","13161",3,62.1
"1774","13161",4,64.7
"1775","13161",5,72.1
"1776","13161",6,78.55
"1777","13161",7,82
"1778","13161",8,81.9
"1779","13161",9,72.8
"1780","13161",10,67.9
"1781","13165",1,53.5
"1782","13165",2,53.3
"1783","13165",3,64.1
"1784","13165",4,64.2
"1785","13165",5,70.5
"1786","13165",6,77.8
"1787","13165",7,82.9
"1788","13165",8,81.2
"1789","13165",9,75.3
"1790","13165",10,70.8
"1791","13169",1,41.6166666666667
"1792","13169",2,42.3333333333333
"1793","13169",3,54.3833333333333
"1794","13169",4,56.5833333333333
"1795","13169",5,65.3
"1796","13169",6,75.7166666666667
"1797","13169",7,80.4166666666667
"1798","13169",8,78.9166666666667
"1799","13169",9,69.9333333333333
"1800","13169",10,59.2333333333333
"1801","13173",1,54.2
"1802","13173",2,55.8
"1803","13173",3,67.1
"1804","13173",4,66.2
"1805","13173",5,71
"1806","13173",6,78
"1807","13173",7,81.6
"1808","13173",8,80.9
"1809","13173",9,77
"1810","13173",10,71.5
"1811","13175",1,50.45
"1812","13175",2,50.65
"1813","13175",3,61.35
"1814","13175",4,62.65
"1815","13175",5,68.2
"1816","13175",6,76.6
"1817","13175",7,81.55
"1818","13175",8,80.3
"1819","13175",9,73.4
"1820","13175",10,67.55
"1821","13183",1,55.5
"1822","13183",2,56
"1823","13183",3,66.3
"1824","13183",4,67.1
"1825","13183",5,72.6
"1826","13183",6,79.1
"1827","13183",7,84
"1828","13183",8,82.2
"1829","13183",9,77.1
"1830","13183",10,72.4
"1831","13187",1,44.1
"1832","13187",2,44.5
"1833","13187",3,54.7
"1834","13187",4,55.3
"1835","13187",5,62.1
"1836","13187",6,70.8
"1837","13187",7,76.4
"1838","13187",8,74.9
"1839","13187",9,68
"1840","13187",10,60.8
"1841","13189",1,50.9
"1842","13189",2,50.7
"1843","13189",3,61.3
"1844","13189",4,62.3
"1845","13189",5,68
"1846","13189",6,76.5
"1847","13189",7,82
"1848","13189",8,80.6
"1849","13189",9,73.1
"1850","13189",10,67.7
"1851","13191",1,37.5333333333333
"1852","13191",2,39.1
"1853","13191",3,51.5333333333333
"1854","13191",4,55.2333333333333
"1855","13191",5,64.2333333333333
"1856","13191",6,75.5
"1857","13191",7,79.0666666666667
"1858","13191",8,76.9
"1859","13191",9,68.7
"1860","13191",10,56.4333333333333
"1861","13199",1,49.1
"1862","13199",2,50.1
"1863","13199",3,61.8
"1864","13199",4,60.7
"1865","13199",5,67.7
"1866","13199",6,75.6
"1867","13199",7,80.4
"1868","13199",8,79.4
"1869","13199",9,72.3
"1870","13199",10,65.9
"1871","13205",1,38.32
"1872","13205",2,38.14
"1873","13205",3,51.96
"1874","13205",4,54.54
"1875","13205",5,63.8
"1876","13205",6,74.58
"1877","13205",7,78.02
"1878","13205",8,76.34
"1879","13205",9,67
"1880","13205",10,57.1
"1881","13213",1,35.4
"1882","13213",2,36.2666666666667
"1883","13213",3,49.8333333333333
"1884","13213",4,52.4
"1885","13213",5,62.2
"1886","13213",6,74.3333333333333
"1887","13213",7,78.2
"1888","13213",8,76.3333333333333
"1889","13213",9,67.0666666666667
"1890","13213",10,54.6666666666667
"1891","13215",1,50.7
"1892","13215",2,51.5
"1893","13215",3,63.7
"1894","13215",4,62.6
"1895","13215",5,69.5
"1896","13215",6,76.8
"1897","13215",7,81.4
"1898","13215",8,80.5
"1899","13215",9,74.1
"1900","13215",10,67.8
"1901","13219",1,46.6
"1902","13219",2,47.2
"1903","13219",3,57.85
"1904","13219",4,59.5
"1905","13219",5,65.45
"1906","13219",6,74.75
"1907","13219",7,80.5
"1908","13219",8,78.2
"1909","13219",9,70.75
"1910","13219",10,64.2
"1911","13221",1,47.4
"1912","13221",2,48.2
"1913","13221",3,59
"1914","13221",4,60.4
"1915","13221",5,66.1
"1916","13221",6,75.4
"1917","13221",7,81.3
"1918","13221",8,79.5
"1919","13221",9,71.9
"1920","13221",10,65.4
"1921","13223",1,38.95
"1922","13223",2,39.25
"1923","13223",3,50.6
"1924","13223",4,52.15
"1925","13223",5,62.15
"1926","13223",6,72.8
"1927","13223",7,78.4
"1928","13223",8,75.4
"1929","13223",9,67.75
"1930","13223",10,58
"1931","13225",1,52
"1932","13225",2,51.6
"1933","13225",3,63.8
"1934","13225",4,63.4
"1935","13225",5,69.9
"1936","13225",6,77.8
"1937","13225",7,82
"1938","13225",8,81.5
"1939","13225",9,74.4
